name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,id,filename,url,status,description
Netgear WiFi Range Extender EX6110 - Extend your Internet Wi-Fi up to 1200 sq ft & 20 Devices with AC1200 Dual Band Wirele...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31+UZNnxLSL._AC_UL320_.jpg,https://www.amazon.in/Netgear-EX6110-AC1200-Range-Extender/dp/B07B1BRMKC/ref=sr_1_1235?qid=1679133727&s=electronics&sr=1-1235,4.2,"2,739","₹1,999","₹3,999",938459,Netgear-EX6110-AC1200-Range-Extender_dp_B07B1BRMKC.html,https://www.amazon.in/Netgear-EX6110-AC1200-Range-Extender/dp/B07B1BRMKC,200,"About this item
Create stronger WiFi access for 80211 bgn and ac WiFi devices
Extend 24 and 5GHz WiFi up to 1200Mbps and reduce interference
Smart LED indicators ﬁnd the best location for your range extender
Use both WiFi bands to establish one super high speed connection ideal for HD streaming and gaming
Works with any standard WiFi router

See more product details"
Sri Sri Tattva Ojasvita Chocolate Powder - Drink Mix for Sharp Mind & Healthy Body - 500 g,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/41WkQxmj22L._AC_UL320_.jpg,https://www.amazon.in/Sri-Tattva-Ojasvita-Chocolate-Powder/dp/B072F5TDCL/ref=sr_1_4546?qid=1679216247&s=grocery&sr=1-4546,4.2,224,₹289,₹305,153466,Sri-Tattva-Ojasvita-Chocolate-Powder_dp_B072F5TDCL.html,https://www.amazon.in/Sri-Tattva-Ojasvita-Chocolate-Powder/dp/B072F5TDCL,200,"About this item
POWER OF 7 HERBS Worried that your kids dont get enough nutrition Ojasvita Chocolate Powder is made from 7 powerful herbs to take care of your kids daily needs
SUPERCHARGE THEIR IMMUNITY  ENERGY Power up with our nutrition drink that improves strength stamina and performance so your kids feel active and energetic throughout the day
BOOST THEIR BRAIN POWER  MEMORY Help them become sharp with our protein rich powder that improves brain function memory and focus for overall growth and development
SAFE TO CONSUME Our Ayurvedic formula is certified by AYUSH PREMIUM Government of India to ensure the best quality and safety It contains organic brown sugar and no artificial sweeteners
DELICIOUS FLAVOUR  EASY TO DIGEST Our chocolate flavour is every kids favorite Mix 12 teaspoons of our refill powder in hot milk or a cold shake and consume it twice daily in the morning and the evening

See more product details"
Van Heusen Men's Handkerchief (Pack of 6),stores,Men's Fashion,https://m.media-amazon.com/images/I/51ahpnbNUWL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Handkerchief-8904241906430_UAEV5623_One-Size_White/dp/B01C471HOO/ref=sr_1_2069?qid=1679150776&s=apparel&sr=1-2069,4.5,708,,₹669,507016,Van-Heusen-Handkerchief-8904241906430_UAEV5623_One-Size_White_dp_B01C471HOO_ref=sr_1_2069.html,https://www.amazon.in/Van-Heusen-Handkerchief-8904241906430_UAEV5623_One-Size_White/dp/B01C471HOO/ref=sr_1_2069,200,These cotton rich handkerchief are one of the finest from van heusen to suit your attire on all occasions
Sebastian Professional Penetraitt Strengthening and Repair Shampoo (50ml),beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/81UCwbWyGaL._AC_UL320_.jpg,https://www.amazon.in/Sebastian-Professional-Penetraitt-Strengthening-Shampoo/dp/B084K6XND2/ref=sr_1_1366?qid=1679215117&s=luxury-beauty&sr=1-1366,3.9,22,,₹450,501661,Sebastian-Professional-Penetraitt-Strengthening-Shampoo_dp_B084K6XND2_ref=sr_1_1366.html,https://www.amazon.in/Sebastian-Professional-Penetraitt-Strengthening-Shampoo/dp/B084K6XND2/ref=sr_1_1366,200,Error File not found at contentdriveMyDriveuniamazondataSebastianProfessionalPenetraittStrengtheningShampoo_dp_B084K6XND2_refsr_1_1366html
"GM 3060 E-Book 4 + 1 Power Strip 240 Volts with Master Switch, Indicator, Safety Shutter & 4 International sockets, Red & ...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/519RgXY+lRL._AC_UL320_.jpg,https://www.amazon.in/GM-Modular-3060-Book-Multicolour/dp/B008XT42JU/ref=sr_1_4?qid=1679214112&s=kitchen&sr=1-4,4.5,"51,420",₹459,₹590,68140,GM-Modular-3060-Book-Multicolour_dp_B008XT42JU_ref=sr_1_4.html,https://www.amazon.in/GM-Modular-3060-Book-Multicolour/dp/B008XT42JU/ref=sr_1_4,200,"About this item
Verstile International sockets with child safety shutter The safety shutter keeps children safe  also prevents dust from getting into unsend sockets overtime
2 Meter Heavy duty cord A special nylon velcro cable tie has been provided on the long power cord for convenience during operation and storage
Supply Indicator The Spike guard has an LED Supply indicator embedded in the ergonomic design that indicates power status if OnOff
Novel  Distinctive design Combination of advanced mould design unique exquisite workmanship  our commitment to perfection have rendered the product its excellent quality
Safety shutdown technology It has Thermal overload trip to power off your system which saves all connected devices in the event of a severe over current or when the surge protection is disable You can press red button to return to safe function mode Ergonomic design Adequate space has been provided between the sockets for accommodating plugs of different designs Suitable for household office computer and its Peripherals DVD TV etc

See more product details"
Titan Analog White Dial Women's Watch-NL2572BM01/NP2572BM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71YJIZoUZVL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-White-Womens-Watch-NK2572BM01/dp/B071937LDM/ref=sr_1_2034?qid=1679155693&s=watches&sr=1-2034,4.0,59,"₹2,003","₹2,670",642794,Titan-Analog-White-Womens-Watch-NK2572BM01_dp_B071937LDM_ref=sr_1_2034.html,https://www.amazon.in/Titan-Analog-White-Womens-Watch-NK2572BM01/dp/B071937LDM/ref=sr_1_2034,200,Watches not only help you keep track of time but also add elegance and complete your look When it comes to timepieces Titan is a wellknown brand that is trusted by an entire country They have a varied collection of watches in different designs for both men and women This truly makes Titan watches a preferred brand among people of all ages Head on over to and pick out your favourite Titan watch from a range of classy and elegant timepieces Choose Titan watches of different designs and styles to team up with your attire for various occasionsWith the varied range of Titan watches for men and women get ready to be amazed as you choose a watch for yourself or your loved ones Titan offers an amazing range of watches for men as well Pick up Titan Karishma watches for men with metal straps and pair these with your formal office clothes Explore a wide range of Titan watches for men with leather straps that look great with both formal as well as casual wear For a sporty look try on a Titan Octane analog watch The Titan Raga series of timepieces are a stunning collection of watches for ladies Beautifully designed and crafted these watches will look extremely elegant on your wrist You can also find Titan watches for ladies with leather as well as metallic straps Titan couple watches also make for great birthday and anniversary gifts for your loved ones to make their special day extra memorable
"Goja (6 Pack) MagicFiber® Premium Microfiber Cleaning Cloths - For Tablet, Cell Phone, Laptop, LCD Screens and Other Delic...","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/817vCR4C2mL._AC_UL320_.jpg,https://www.amazon.in/MagicFiber%C2%AE-Premium-Microfiber-Cleaning-Cloths/dp/B0050R67U0/ref=sr_1_6456?qid=1679130292&s=electronics&sr=1-6456,4.7,"43,864","₹1,199","₹4,999",127578,MagicFiber%C2%AE-Premium-Microfiber-Cleaning-Cloths_dp_B0050R67U0.html,https://www.amazon.in/MagicFiber%C2%AE-Premium-Microfiber-Cleaning-Cloths/dp/B0050R67U0,200,Error File not found at contentdriveMyDriveuniamazondataMagicFiberC2AEPremiumMicrofiberCleaningCloths_dp_B0050R67U0html
doctorspare Spin Below Buffer Seal for LG Semi Automatic Washing Machine (with Adhesive),appliances,All Appliances,https://m.media-amazon.com/images/I/51ivRs5F3OL._AC_UL320_.jpg,https://www.amazon.in/doctorspare-Automatic-Washing-Machine-Adhesive/dp/B08MVBYQNG/ref=sr_1_8161?qid=1679136052&s=appliances&sr=1-8161,3.3,25,₹219,₹249,954963,doctorspare-Automatic-Washing-Machine-Adhesive_dp_B08MVBYQNG_ref=sr_1_8161.html,https://www.amazon.in/doctorspare-Automatic-Washing-Machine-Adhesive/dp/B08MVBYQNG/ref=sr_1_8161,200,"About this item
Below buffer Rubber seal
Suitable with LG washing machine
With Free Adhesive tube
Match and buy

See more product details"
"Blue Star Aristo RO+UV+UF 7-Liter Water Purifier, Black, AR5BLAM01",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/51dT3GDwhFL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-AR5BLAM01-7-Liter-Purifier/dp/B07MQ5X54S/ref=sr_1_699?qid=1679134506&s=kitchen&sr=1-699,3.8,"2,757","₹8,799","₹13,900",856655,Blue-Star-AR5BLAM01-7-Liter-Purifier_dp_B07MQ5X54S_ref=sr_1_699.html,https://www.amazon.in/Blue-Star-AR5BLAM01-7-Liter-Purifier/dp/B07MQ5X54S/ref=sr_1_699,200,"About this item
RO
RO

See more product details"
"LG 10.0 Kg Inverter Wi-Fi Fully-Automatic Top Loading Washing Machine (THD10SWP, Platinum Black,Stainless Steel)",appliances,Washing Machines,https://m.media-amazon.com/images/I/41fVqTQH4bL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Fully-Automatic-THD10SWP-Stainless/dp/B09YVJSTV8/ref=sr_1_272?qid=1679134403&s=kitchen&sr=1-272,4.3,12,"₹31,140","₹45,490",639593,LG-Inverter-Fully-Automatic-THD10SWP-Stainless_dp_B09YVJSTV8_ref=sr_1_272.html,https://www.amazon.in/LG-Inverter-Fully-Automatic-THD10SWP-Stainless/dp/B09YVJSTV8/ref=sr_1_272,200,"About this item
AI Intelligent Care with Optimized washing and More Fabric Protection
Outstanding Performance with 6 Motion Direct Drive
In Built Heater with Steam Allergy Removal
TurboDrum for Powerful Wash
Turbowash Fast Washing with Best Performance
LG ThinQ with WiFi
1 Year Manufacturer Warranty

See more product details"
Kodak PRO Series 46MM 16 Layer UV Filter (46 mm),"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61V-3qPV51L._AC_UL320_.jpg,https://www.amazon.in/KODAK-PRO-46MM-Layer-Filter/dp/B09P6DPLR9/ref=sr_1_2727?qid=1679132710&s=electronics&sr=1-2727,3.7,4,₹879,"₹2,250",193812,KODAK-PRO-46MM-Layer-Filter_dp_B09P6DPLR9_ref=sr_1_2727.html,https://www.amazon.in/KODAK-PRO-46MM-Layer-Filter/dp/B09P6DPLR9/ref=sr_1_2727,200,"About this item
1 16Layer AntiReflective MultiCoating The Kodak Pro Series 46mm UV Filter features advanced 16layer coating technology reducing reflections and ensuring clearer more vibrant images with improved color accuracy
2 UV Light Protection for Sharp Images Effectively blocks most UV light that can negatively affect digital photos reducing haze and distortion during outdoor shoots for crisp detailed images
3 Premium Optical Glass Construction Made with highquality optical glass this filter absorbs UV rays preventing the haziness often associated with outdoor photography ensuring sharp and distinct photos
4 Lens Protection  Durability Provides a protective barrier against scratches fingerprints and other damage helping preserve the life of your camera lens and maintain its performance
5 Proactive Case Packing The filter comes in a specially designed case that enhances its longevity offering secure storage and protection when not in use Proudly made in the United States for superior quality

See more product details"
Zibuyu® Cute Coin Pouch for Girls Women Mini Coins Wallet for Girls Kids Premium Cotton Canvas Small Pouch for Coins Women...,accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71UCg3ExbAL._AC_UL320_.jpg,https://www.amazon.in/ZIBUYU%C2%AE-Wallet-Canvas-Change-Wallets/dp/B09Y5Q97N9/ref=sr_1_3823?qid=1679144013&s=luggage&sr=1-3823,3.6,32,₹595,₹874,171215,ZIBUYU%C2%AE-Wallet-Canvas-Change-Wallets_dp_B09Y5Q97N9_ref=sr_1_3823.html,https://www.amazon.in/ZIBUYU%C2%AE-Wallet-Canvas-Change-Wallets/dp/B09Y5Q97N9/ref=sr_1_3823,200,Error File not found at contentdriveMyDriveuniamazondataZIBUYUC2AEWalletCanvasChangeWallets_dp_B09Y5Q97N9_refsr_1_3823html
"Badger Water Resistant Camera Bag, DSLR Camera Backpack Shoulder Bag, Outdoor Travel Camera Bag Case for Nikon Canon Sony ...","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61CeckOfxPL._AC_UL320_.jpg,https://www.amazon.in/Badger-Camera-Shoulder-Backpack-Black/dp/B07MM4SPST/ref=sr_1_1091?qid=1679129983&s=electronics&sr=1-1091,4.2,67,₹899,"₹1,999",122216,Badger-Camera-Shoulder-Backpack-Black_dp_B07MM4SPST.html,https://www.amazon.in/Badger-Camera-Shoulder-Backpack-Black/dp/B07MM4SPST,200,"About this item
Heavily padded lightweight DSLR camera case is designed to protect your camera in all kinds of situations
Adjustable padded dividers allow you to customize the camera compartment
Two internal mesh pockets for accessoriesTwo External Mesh Pockets
Adjustable Shoulder straps for long travelling
Color Name Black Age Range Description Adult Special Features Back Padding

See more product details"
"Bajaj Popular Light Weight 1000W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, White",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/719Ee07cjcL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Popular-1000-Watt-Light-Weight/dp/B009P2L8K0/ref=sr_1_1718?qid=1679134570&s=kitchen&sr=1-1718,4.2,"2,571",₹654,"₹1,010",857677,Bajaj-Popular-1000-Watt-Light-Weight_dp_B009P2L8K0_ref=sr_1_1718.html,https://www.amazon.in/Bajaj-Popular-1000-Watt-Light-Weight/dp/B009P2L8K0/ref=sr_1_1718,200,"About this item
Super clean surface finish
Thermal fuse for additional safety
Cool Touch Handle
Pilot light for thermostat operation
Swivel cord outlet
Warranty 2 years on product
Power 1000 watts Operating voltage 230 volts

See more product details"
Truvic Pack of 3) Multipurpose Plastic Mini Dustpan/Supdi and Brush Broom Cleaning Set for Kitchen Laptop Table Desk Sweeper,industrial supplies,Janitorial & Sanitation Supplies,https://m.media-amazon.com/images/I/51iq4FtPIfL._AC_UL320_.jpg,https://www.amazon.in/Truvic-Multipurpose-Plastic-Cleaning-Multicolour/dp/B07KVFWGDS/ref=sr_1_5527?qid=1679223382&s=industrial&sr=1-5527,4.0,2,₹193,₹376,43591,Truvic-Multipurpose-Plastic-Cleaning-Multicolour_dp_B07KVFWGDS.html,https://www.amazon.in/Truvic-Multipurpose-Plastic-Cleaning-Multicolour/dp/B07KVFWGDS,200,"Gt Gloptook is a Well and Register Brand and the quality of goods is very gud so please shop with us and you will receive a very good service from us
Long Durabiity Product
Color May be little bit different as shown in the image
Product same as shown in the image

See more product details"
"Contacts Stainless Steel Keychain | Key Ring Hook Keychain Holder | Heavy Duty Keychain for Men and Women (Grey, Pack of 1)……",accessories,Bags & Luggage,https://m.media-amazon.com/images/I/31sbKMwePJL._AC_UL320_.jpg,https://www.amazon.in/CONTACTS-Stainless-Steel-Keychain-Holder/dp/B09MKSQFX7/ref=sr_1_294?qid=1679143895&s=luggage&sr=1-294,4.0,534,₹249,"₹1,200",167686,CONTACTS-Stainless-Steel-Keychain-Holder_dp_B09MKSQFX7_ref=sr_1_294.html,https://www.amazon.in/CONTACTS-Stainless-Steel-Keychain-Holder/dp/B09MKSQFX7/ref=sr_1_294,200,"About this item
Used to manage and organize your home locker wardrobe home and office keys Convenient for use and carry reducing the risk of keys being lost
Make it much easier to detach or clip on your belt loop stylish appearance and practical features to create a unique keychain adds elegance and charm to your belt
Decorate your locker wardrobe home and office keys with this stylish keychain
All keys of rooms home and office can be well organized These keys are perfect key management A nice gift for family  friends

See more product details"
PINKSHINK Plus Size Pure Cotton Sky Blue Long T-Shirt for Women,women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61QZDm9UpNL._AC_UL320_.jpg,https://www.amazon.in/PINKSHINK-Plus-Cotton-T-Shirt-Women/dp/B0BGQ7RZC5/ref=sr_1_10779?qid=1679153833&s=apparel&sr=1-10779,5.0,1,₹899,"₹1,499",670668,PINKSHINK-Plus-Cotton-T-Shirt-Women_dp_B0BGQ7QB9D.html,https://www.amazon.in/PINKSHINK-Plus-Cotton-T-Shirt-Women/dp/B0BGQ7QB9D,200,Plus size 100 pure cotton tshirt with pockets Short sleeves round neck and relaxed fit Model in the image has bust size 45 inches and she is wearing 4XL She is 5 feet 4 inches tall Wash care Gentle machine wash dry in shade wash light colours separately Do not iron on print
"Pedigree RANCHOS Spiral Wrap Treats for Dog, Chicken & Smoky Lamb Flavour, 12 Pouches (12 x 60g)",pet supplies,Dog supplies,https://m.media-amazon.com/images/I/61ba+WjqcWL._AC_UL320_.jpg,https://www.amazon.in/Pedigree-RANCHOS-Spiral-Wrap-Pack/dp/B09MWH2KF8/ref=sr_1_2203?qid=1679214809&s=pet-supplies&sr=1-2203,4.8,8,"₹2,112","₹3,000",260275,Pedigree-RANCHOS-Spiral-Wrap-Pack_dp_B09MWH2KF8_ref=sr_1_2203.html,https://www.amazon.in/Pedigree-RANCHOS-Spiral-Wrap-Pack/dp/B09MWH2KF8/ref=sr_1_2203,200,"About this item
DELICIOUS FLAVOUR Pedigree Ranchos Spiral Wrap in Chicken  Smoky Lamb Flavour is a treat that entices your dogs taste buds  sparks their happiness
QUALITY INGREDIENTS These spiral wrap Pedigree dog treats are made with highquality are handmade with real meat with no added sugar helping your dog stay healthy
TAILORMADE NUTRITION These treats are healthy treats with high protein  lowfat content It perfectly complements your dogs complete  balanced meals
BENEFITS Delight your furry friend after a fun training session or in between meals and spark their joy
SUITABLE FOR It is suitable for adult dogs over 1 year old Refer to the back of the pack for a feeding guide

See more product details"
Jockey Women's Cotton Hipsters (Pack of 3) (1406-0301-DASTD-3XL_Multi Colour_3XL),women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/81Nu+DmgfpL._AC_UL320_.jpg,https://www.amazon.in/Dark-Assorted-Hipster-Pack-3/dp/B08X1SY2NR/ref=sr_1_968_mod_primary_new?qid=1679154875&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-968,4.4,10,₹446,₹528,872814,Dark-Assorted-Hipster-Pack-3_dp_B08X1SY2NR_ref=sr_1_968_mod_primary_new.html,https://www.amazon.in/Dark-Assorted-Hipster-Pack-3/dp/B08X1SY2NR/ref=sr_1_968_mod_primary_new,200,Jockey 1406 Womens High Coverage Super Combed Cotton Mid Waist Hipster With Concealed Waistband and Stay Fresh Treatment The minimal yet essential Simple Comfort Collection for Girls never goes out of style This soft and absorbent range is made to be worn again and again  everyday comfort and quality without compromise Buy Jockey 1406 Women panties combo  Buy Jockey 1406 Women panty pack of 3  Buy Jockey 1406 Panties Combo of 3
Jack & Jones Men's Slim Fit T-Shirt,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/61LspW-gFdL._AC_UL320_.jpg,https://www.amazon.in/Jack-Jones-T-Shirt-250287404_Moroccan-Large/dp/B099FCMLDX/ref=sr_1_15656?qid=1679140593&s=apparel&sr=1-15656,5.0,2,₹449,"₹1,499",625414,JACK-JONES-Mens-Printed-T-Shirt_dp_B0F23GBLL5.html,https://www.amazon.in/JACK-JONES-Mens-Printed-T-Shirt/dp/B0F23GBLL5,200,Jack  Jones Men Casua Wear 100 Cotton Printed Short Sleeve Brown TShirt
Yash Gallery Women's Denim Flared Solid Trousers for Women,women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ql2uly92S._AC_UL320_.jpg,https://www.amazon.in/Yash-Gallery-Womens-Mid-Rise-Culottes/dp/B08MTPZ9CD/ref=sr_1_2509?qid=1679153530&s=apparel&sr=1-2509,3.7,91,₹659,"₹2,199",662402,Yash-Gallery-Womens-Flared-Trousers_dp_B0DCD5FZTY.html,https://www.amazon.in/Yash-Gallery-Womens-Flared-Trousers/dp/B0DCD5FZTY,200,An amazing range of women Culottes in soft and solid colors that looks perfect for regular wear With beautiful designs and patterns These apparels are very stylish and comfortable too Get rid of the regular look this season wearing Culottes by YASH GALLERY With a perfect blend of comfort This Denim Ragular Culottes with waist tieup  both side pocket from YASH GALLERY  exhibits Elasticated Waistline  Tailored from Denim
18 PLUS Men's Slim Fit Casual Cutaway Collared Denim Full Sleeve Shirt,men's clothing,Shirts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F4VnsIssL._AC_UL320_.jpg,https://www.amazon.in/18-PLUS-Casual-Cutaway-Collared/dp/B0BTT5FRKX/ref=sr_1_9559?qid=1679141198&s=apparel&sr=1-9559,,,₹699,"₹1,699",556790,18-PLUS-Casual-Cutaway-Collared_dp_B0BTT5FRKX.html,https://www.amazon.in/18-PLUS-Casual-Cutaway-Collared/dp/B0BTT5FRKX,200,Our wide range of EIGHTEEN PLUS Casual Shirt are designed to make you stand apart no matter what the occasion With a wide of colour and 100 Cotton Fabric  these Shirts offer great quality at an undeniable price
GUBB Eyelash Curler For Women - Suitable for all eye shapes | offers perfect curls | comfortable to hold | elegant design...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/613i5-+pEPL._AC_UL320_.jpg,https://www.amazon.in/Gubb-USA-Eyelash-Curler-Women/dp/B01A0PQD64/ref=sr_1_10186?qid=1679215031&s=beauty&sr=1-10186,4.2,"1,018",₹157,₹199,685251,Gubb-USA-Eyelash-Curler-Women_dp_B01A0PQD64_ref=sr_1_10186.html,https://www.amazon.in/Gubb-USA-Eyelash-Curler-Women/dp/B01A0PQD64/ref=sr_1_10186,200,"About this item
Professional Eyelash Curler  GUBB USA brings to you Professional Eyelash Curler to give a pretty soft swoop to the lashes rather than an unnatural 90degree angle It features a silicon cushion base that helps to prevent the lashes from crimping An amazing beauty essential not be blinked at A musthave eyelash curler kit that helps you to create a perfect curl effortlessly within few seconds
A Go to Solution  GUBB Eye lash curler is a perfect go to solution of every beginner and an expert GUBB eye lash curler is crafted in such a manner that it helps to fit all eye shapes and it also helps to caress the lashes without punching or pulling GUBB eye lash curler is expertly designed to give you a comfortable angle while curling your lashes
Stainless Steel Body  GUBB eye lash curler is made of high quality stainless steel body and has a highly durable silicon pad that offers perfect cushioning to your delicate eyelashes without primping or pumping GUBB eye lash curler helps in providing volume to your lashes and gives your lashes a natural finish GUBB eye lash curler is also very simple to use that helps to get youre the perfect lashes within few seconds
Ergonomically Designed  GUBB eye lash curler is designed ergonomically that it makes it easy to handle and provides an amazing grip for a better hold over the curler without a pain in handsfingers All it takes is a couple clamps in the morning for an even naturallooking curl that seriously helps to lasts all day long
Perfect Gifting Option  GUBB eye lash curler is a perfect gifting option for a friend colleague wife daughter or family One of the go to eye lash Curler for all your eye makeup hacks and a must have curler in every stylist make up bag GUBB eye lash curler are worthy to add to your eye makeup tool collections or send it as a perfect gift for all women and girls pursuing beauty and for one who considers eye makeup as one of the prime part of any facial makeup
Luxurious Experience  GUBB eye lash curler provides you a luxurious curling experience at the ease and comfort of your home and makes eve a beginner look like a professional make up expert GUBB eye lash curler helps to focus on intense curling with just an easy clip Its soft silicone pads with perfect curve helps to create a strong surprised curl in seconds that last all day long It is designed professionally by keeping the key construction of pain free natural curling lashes in mind

See more product details"
Vooki Ecofriendly Hard Stains Spray and Wipe for Toughest House Hold Stains 500 Ml - (Pack of 2),beauty & health,Health & Personal Care,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61IWL87r8VL._AC_UL320_.jpg,https://www.amazon.in/Vooki-Stains-Spray-Toughest-House/dp/B08RZ6YYZB/ref=sr_1_1571?qid=1679215361&s=hpc&sr=1-1571,3.8,"2,069",₹553.35,₹598,373591,Vooki-Eco-Friendly-Purpose-Cleaning-Countertop_dp_B08R7PMR6D.html,https://www.amazon.in/Vooki-Eco-Friendly-Purpose-Cleaning-Countertop/dp/B08R7PMR6D,200,"About this item
EcoFriendly  Safe Formula Made from biodegradable and organic ingredients this cleaner features an Advanced P3 formula that cuts through the hardest greasy stains while utilizing green chemistry to clean effectively No harsh chemicals used No Acid  No Ammonia  No Bleach ensuring a safe and healthy environment for home
Versatile Cleaner Perfect for various surfaces including kitchen countertops exhaust fans walls chimneys sinks tiles gas stoves switch boards tables marbles granite ceramic steel mica plastic mosaic and more making it an ideal choice for all cleaning needs
Tough Stain Remover Effectively tackles stains such as oil grease adhesive tape marks ink crayon lipstick nail polish rust and more on floors surfaces and walls along with common stains like coffee tea ketchup turmeric and more ensuring a spotless clean for every area of the home
Directions for Use Spray the liquid directly onto the stained surface and wait for 30 seconds Wipe clean with a dry cloth for a quick clean For heavyduty stains spray the liquid and allow it to sit for 60 seconds before wiping
Mild Fragrance  pH Balanced Features a mild pleasant fragrance and a pHbalanced formula that is safe for both surfaces and skin  can be Used for commercial cleaning

See more product details"
ALYNE Women's Trouser Pants for Women Stretchy Straight Leg Elastic Waist Regular Fit Trouser Pant for Regular Casual & Of...,women's clothing,Clothing,https://m.media-amazon.com/images/I/415ndjk7v0L._AC_UL320_.jpg,https://www.amazon.in/ALYNE-Trouser-Stretchy-Straight-Elastic/dp/B0BJ2Y2J3B/ref=sr_1_16815?qid=1679153349&s=apparel&sr=1-16815,3.2,3,₹379,"₹1,499",251723,ALYNE-Trouser-Stretchy-Straight-Elastic_dp_B0BJ2Z7VLQ.html,https://www.amazon.in/ALYNE-Trouser-Stretchy-Straight-Elastic/dp/B0BJ2Z7VLQ,200,ALYNE is an online fashion brand known for its latest trending fashion collection We also make women Tops Saree Shapewear  Many More ALYNE product is super comfy and is made out of super smooth skin friendly fabric We give you a different look from your daily boring pants and trousers We have almost all the processes under one roof and two step quality check to ensure good quality products ALYNE 𝐢𝐬 𝐚𝐥𝐰𝐚𝐲𝐬 𝐛𝐞𝐞𝐧 𝐤𝐧𝐨𝐰𝐧 𝐚𝐬 𝐚 𝐛𝐫𝐚𝐧𝐝 𝐨𝐟 𝐜𝐥𝐨𝐭𝐡𝐢𝐧𝐠 𝐭𝐡𝐚𝐭𝐬 𝐭𝐫𝐞𝐧𝐝𝐲 𝐬𝐭𝐲𝐥𝐢𝐬𝐡 𝐚𝐧𝐝 𝐚𝐟𝐟𝐨𝐫𝐝𝐚𝐛𝐥𝐞 𝐚 𝐛𝐫𝐚𝐧𝐝 𝐰𝐡𝐞𝐫𝐞 𝐜𝐨𝐥𝐨𝐫 𝐚𝐧𝐝 𝐬𝐭𝐲𝐥𝐞 𝐢𝐬 𝐚𝐥𝐰𝐚𝐲𝐬 𝐚𝐝𝐞𝐩𝐭 𝐰𝐢𝐭𝐡 𝐠𝐥𝐨𝐛𝐚𝐥 𝐟𝐚𝐬𝐡𝐢𝐨𝐧 𝐭𝐫𝐞𝐧𝐝𝐬
crocs Unisex Crocband Clogs and Mules,kids' fashion,Kids' Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/514EZ5+KXrL._AC_UL320_.jpg,https://www.amazon.in/crocs-Crocband-White-11016-100-M10W12/dp/B0BQHV7RZ8/ref=sr_1_1188?qid=1679221212&s=apparel&sr=1-1188,4.2,"157,482","₹1,922","₹4,495",462891,Crocs-Unisex-Adult-Crocband-ATM-Clog_dp_B0DLWLSLG3.html,https://www.amazon.in/Crocs-Unisex-Adult-Crocband-ATM-Clog/dp/B0DLWLSLG3,200,The Crocband Collection features original Croslite foam construction for reliable cushioned comfort a sporty design thats easy to step into and out of and a variety of energyboosting colors and graphic designs Show your stripes
